Feature,importance
电流B*Unnamed: 0**1/2,0
电流B+Unnamed: 0**1/2,0
电流B-Unnamed: 0**1/2,0
电流B/ID**2,0
电流B*ID**2,0
电流B+ID**2,0
电流B-ID**2,0
电流B/ID**1/2,0
电流B*ID**1/2,0
电流B+ID**1/2,0
电流B-ID**1/2,0
电流B/板温**2,0
电流B*板温**2,1
电流B+板温**2,1
电流B-板温**2,0
电流B/板温**1/2,1
电流B*板温**1/2,1
电流B+板温**1/2,0
电流B-板温**1/2,2
电流B/现场温度**2,0
电流B*现场温度**2,0
电流B+现场温度**2,0
电流B-现场温度**2,3
电流B/现场温度**1/2,0
电流B*现场温度**1/2,1
电流B+现场温度**1/2,0
电流B-现场温度**1/2,2
电流B/光照强度**2,0
电流B*光照强度**2,0
电流B+光照强度**2,0
电流B-光照强度**2,0
电流B/光照强度**1/2,2
电流B*光照强度**1/2,0
电流B+光照强度**1/2,0
电流B-光照强度**1/2,0
电流B/转换效率**2,1
电流B*转换效率**2,0
电流B+转换效率**2,0
电流B-转换效率**2,0
电流B/转换效率**1/2,0
电流B*转换效率**1/2,0
电流B+转换效率**1/2,3
电流B-转换效率**1/2,0
电流B/转换效率A**2,1
电流B*转换效率A**2,0
电流B+转换效率A**2,0
电流B-转换效率A**2,0
电流B/转换效率A**1/2,2
电流B*转换效率A**1/2,0
电流B+转换效率A**1/2,4
电流B-转换效率A**1/2,0
电流B/转换效率B**2,0
电流B*转换效率B**2,0
电流B+转换效率B**2,0
电流B-转换效率B**2,0
电流B/转换效率B**1/2,0
电流B*转换效率B**1/2,0
电流B+转换效率B**1/2,3
电流B-转换效率B**1/2,0
电流B/转换效率C**2,0
电流B*转换效率C**2,0
电流B+转换效率C**2,0
电流B-转换效率C**2,0
电流B/转换效率C**1/2,3
电流B*转换效率C**1/2,0
电流B+转换效率C**1/2,0
电流B-转换效率C**1/2,0
电流B/电压A**2,1
电流B*电压A**2,0
电流B+电压A**2,0
电流B-电压A**2,0
电流B/电压A**1/2,0
电流B*电压A**1/2,0
电流B+电压A**1/2,1
电流B-电压A**1/2,1
电流B/电压B**2,0
电流B*电压B**2,0
电流B+电压B**2,0
电流B-电压B**2,0
电流B/电压B**1/2,0
电流B*电压B**1/2,0
电流B+电压B**1/2,1
电流B-电压B**1/2,0
电流B/电压C**2,3
电流B*电压C**2,0
电流B+电压C**2,0
电流B-电压C**2,0
电流B/电压C**1/2,3
电流B*电压C**1/2,0
电流B+电压C**1/2,0
电流B-电压C**1/2,1
电流B/电流A**2,5
电流B*电流A**2,0
电流B+电流A**2,1
电流B-电流A**2,6
电流B/电流A**1/2,0
电流B*电流A**1/2,0
电流B+电流A**1/2,3
电流B-电流A**1/2,0
电流B/电流B**2,0
电流B*电流B**2,0
电流B+电流B**2,0
电流B-电流B**2,1
电流B/电流B**1/2,0
电流B*电流B**1/2,0
电流B+电流B**1/2,0
电流B-电流B**1/2,0
电流B/电流C**2,3
电流B*电流C**2,1
电流B+电流C**2,4
电流B-电流C**2,0
电流B/电流C**1/2,9
电流B*电流C**1/2,4
电流B+电流C**1/2,1
电流B-电流C**1/2,2
电流B/功率A**2,2
电流B*功率A**2,26
电流B+功率A**2,0
电流B-功率A**2,0
电流B/功率A**1/2,4
电流B*功率A**1/2,2
电流B+功率A**1/2,34
电流B-功率A**1/2,18
电流B/功率B**2,1
电流B*功率B**2,2
电流B+功率B**2,0
电流B-功率B**2,0
电流B/功率B**1/2,2
电流B*功率B**1/2,0
电流B+功率B**1/2,0
电流B-功率B**1/2,0
电流B/功率C**2,1
电流B*功率C**2,8
电流B+功率C**2,0
电流B-功率C**2,0
电流B/功率C**1/2,5
电流B*功率C**1/2,0
电流B+功率C**1/2,4
电流B-功率C**1/2,1
电流B/平均功率**2,2
电流B*平均功率**2,8
电流B+平均功率**2,0
电流B-平均功率**2,0
电流B/平均功率**1/2,4
电流B*平均功率**1/2,1
电流B+平均功率**1/2,6
电流B-平均功率**1/2,6
电流B/风速**2,1
电流B*风速**2,2
电流B+风速**2,2
电流B-风速**2,3
电流B/风速**1/2,1
电流B*风速**1/2,4
电流B+风速**1/2,7
电流B-风速**1/2,10
电流B/风向**2,6
电流B*风向**2,1
电流B+风向**2,0
电流B-风向**2,0
电流B/风向**1/2,15
电流B*风向**1/2,6
电流B+风向**1/2,0
电流B-风向**1/2,7
电流C/功率A,14
电流C*功率A,3
电流C+功率A,0
电流C-功率A,0
电流C/功率B,8
电流C*功率B,1
电流C+功率B,0
电流C-功率B,0
电流C/功率C,0
电流C*功率C,0
电流C+功率C,0
电流C-功率C,0
电流C/平均功率,10
电流C*平均功率,4
电流C+平均功率,0
电流C-平均功率,0
电流C/风速,0
电流C*风速,1
电流C+风速,3
电流C-风速,4
电流C/风向,10
电流C*风向,5
电流C+风向,0
电流C-风向,0
电流C/Unnamed: 0**2,0
电流C*Unnamed: 0**2,0
电流C+Unnamed: 0**2,0
电流C-Unnamed: 0**2,0
电流C/Unnamed: 0**1/2,0
电流C*Unnamed: 0**1/2,0
电流C+Unnamed: 0**1/2,1
电流C-Unnamed: 0**1/2,0
电流C/ID**2,0
电流C*ID**2,0
电流C+ID**2,0
电流C-ID**2,0
电流C/ID**1/2,0
电流C*ID**1/2,0
电流C+ID**1/2,0
电流C-ID**1/2,0
电流C/板温**2,0
电流C*板温**2,0
电流C+板温**2,0
电流C-板温**2,0
电流C/板温**1/2,2
电流C*板温**1/2,2
电流C+板温**1/2,0
电流C-板温**1/2,0
电流C/现场温度**2,1
电流C*现场温度**2,0
电流C+现场温度**2,0
电流C-现场温度**2,2
电流C/现场温度**1/2,0
电流C*现场温度**1/2,1
电流C+现场温度**1/2,2
电流C-现场温度**1/2,2
电流C/光照强度**2,1
电流C*光照强度**2,0
电流C+光照强度**2,0
电流C-光照强度**2,0
电流C/光照强度**1/2,2
电流C*光照强度**1/2,0
电流C+光照强度**1/2,0
电流C-光照强度**1/2,1
电流C/转换效率**2,2
电流C*转换效率**2,0
电流C+转换效率**2,0
电流C-转换效率**2,0
电流C/转换效率**1/2,0
电流C*转换效率**1/2,0
电流C+转换效率**1/2,2
电流C-转换效率**1/2,0
电流C/转换效率A**2,2
电流C*转换效率A**2,0
电流C+转换效率A**2,0
电流C-转换效率A**2,0
电流C/转换效率A**1/2,0
电流C*转换效率A**1/2,0
电流C+转换效率A**1/2,2
电流C-转换效率A**1/2,0
电流C/转换效率B**2,0
电流C*转换效率B**2,0
电流C+转换效率B**2,0
电流C-转换效率B**2,0
电流C/转换效率B**1/2,0
电流C*转换效率B**1/2,0
电流C+转换效率B**1/2,3
电流C-转换效率B**1/2,0
电流C/转换效率C**2,0
电流C*转换效率C**2,0
电流C+转换效率C**2,0
电流C-转换效率C**2,0
电流C/转换效率C**1/2,0
电流C*转换效率C**1/2,0
电流C+转换效率C**1/2,1
电流C-转换效率C**1/2,0
电流C/电压A**2,0
电流C*电压A**2,0
电流C+电压A**2,0
电流C-电压A**2,0
电流C/电压A**1/2,1
电流C*电压A**1/2,0
电流C+电压A**1/2,9
电流C-电压A**1/2,0
电流C/电压B**2,0
电流C*电压B**2,0
电流C+电压B**2,0
电流C-电压B**2,0
电流C/电压B**1/2,0
电流C*电压B**1/2,0
电流C+电压B**1/2,1
电流C-电压B**1/2,3
电流C/电压C**2,0
电流C*电压C**2,0
电流C+电压C**2,0
电流C-电压C**2,0
电流C/电压C**1/2,1
电流C*电压C**1/2,0
电流C+电压C**1/2,1
电流C-电压C**1/2,2
电流C/电流A**2,4
电流C*电流A**2,0
电流C+电流A**2,1
电流C-电流A**2,4
电流C/电流A**1/2,4
电流C*电流A**1/2,0
电流C+电流A**1/2,1
电流C-电流A**1/2,2
电流C/电流B**2,1
电流C*电流B**2,0
电流C+电流B**2,0
电流C-电流B**2,1
电流C/电流B**1/2,4
电流C*电流B**1/2,0
电流C+电流B**1/2,4
电流C-电流B**1/2,2
电流C/电流C**2,0
电流C*电流C**2,0
电流C+电流C**2,0
电流C-电流C**2,0
电流C/电流C**1/2,0
电流C*电流C**1/2,0
电流C+电流C**1/2,0
电流C-电流C**1/2,0
电流C/功率A**2,7
电流C*功率A**2,20
电流C+功率A**2,0
电流C-功率A**2,0
电流C/功率A**1/2,0
电流C*功率A**1/2,2
电流C+功率A**1/2,34
电流C-功率A**1/2,3
电流C/功率B**2,6
电流C*功率B**2,11
电流C+功率B**2,0
电流C-功率B**2,0
电流C/功率B**1/2,2
电流C*功率B**1/2,2
电流C+功率B**1/2,5
电流C-功率B**1/2,4
电流C/功率C**2,0
电流C*功率C**2,1
电流C+功率C**2,0
电流C-功率C**2,0
电流C/功率C**1/2,0
电流C*功率C**1/2,0
电流C+功率C**1/2,1
电流C-功率C**1/2,2
电流C/平均功率**2,3
电流C*平均功率**2,3
电流C+平均功率**2,0
电流C-平均功率**2,0
电流C/平均功率**1/2,1
电流C*平均功率**1/2,0
电流C+平均功率**1/2,7
电流C-平均功率**1/2,5
电流C/风速**2,1
电流C*风速**2,2
电流C+风速**2,2
电流C-风速**2,6
电流C/风速**1/2,4
电流C*风速**1/2,2
电流C+风速**1/2,9
电流C-风速**1/2,4
电流C/风向**2,0
电流C*风向**2,4
电流C+风向**2,0
电流C-风向**2,0
电流C/风向**1/2,7
电流C*风向**1/2,7
电流C+风向**1/2,2
电流C-风向**1/2,0
功率A/功率B,3
功率A*功率B,8
功率A+功率B,1
功率A-功率B,6
功率A/功率C,2
功率A*功率C,13
功率A+功率C,2
功率A-功率C,8
功率A/平均功率,1
功率A*平均功率,27
功率A+平均功率,15
功率A-平均功率,12
功率A/风速,2
功率A*风速,2
功率A+风速,0
功率A-风速,1
功率A/风向,10
功率A*风向,7
功率A+风向,11
功率A-风向,66
功率A/Unnamed: 0**2,1
功率A*Unnamed: 0**2,0
功率A+Unnamed: 0**2,0
功率A-Unnamed: 0**2,0
功率A/Unnamed: 0**1/2,0
功率A*Unnamed: 0**1/2,0
功率A+Unnamed: 0**1/2,2
功率A-Unnamed: 0**1/2,3
功率A/ID**2,0
功率A*ID**2,0
功率A+ID**2,0
功率A-ID**2,0
功率A/ID**1/2,1
功率A*ID**1/2,0
功率A+ID**1/2,3
功率A-ID**1/2,6
功率A/板温**2,0
功率A*板温**2,0
功率A+板温**2,4
功率A-板温**2,7
功率A/板温**1/2,0
功率A*板温**1/2,0
功率A+板温**1/2,2
功率A-板温**1/2,1
功率A/现场温度**2,0
功率A*现场温度**2,1
功率A+现场温度**2,5
功率A-现场温度**2,27
功率A/现场温度**1/2,1
功率A*现场温度**1/2,1
功率A+现场温度**1/2,0
功率A-现场温度**1/2,0
功率A/光照强度**2,0
功率A*光照强度**2,0
功率A+光照强度**2,0
功率A-光照强度**2,0
功率A/光照强度**1/2,0
功率A*光照强度**1/2,0
功率A+光照强度**1/2,0
功率A-光照强度**1/2,0
功率A/转换效率**2,0
功率A*转换效率**2,0
功率A+转换效率**2,0
功率A-转换效率**2,0
功率A/转换效率**1/2,2
功率A*转换效率**1/2,0
功率A+转换效率**1/2,0
功率A-转换效率**1/2,0
功率A/转换效率A**2,0
功率A*转换效率A**2,0
功率A+转换效率A**2,0
功率A-转换效率A**2,1
功率A/转换效率A**1/2,0
功率A*转换效率A**1/2,0
功率A+转换效率A**1/2,0
功率A-转换效率A**1/2,0
功率A/转换效率B**2,0
功率A*转换效率B**2,0
功率A+转换效率B**2,0
功率A-转换效率B**2,0
功率A/转换效率B**1/2,0
功率A*转换效率B**1/2,0
功率A+转换效率B**1/2,0
功率A-转换效率B**1/2,0
功率A/转换效率C**2,0
功率A*转换效率C**2,0
功率A+转换效率C**2,2
功率A-转换效率C**2,0
功率A/转换效率C**1/2,1
功率A*转换效率C**1/2,0
功率A+转换效率C**1/2,0
功率A-转换效率C**1/2,0
功率A/电压A**2,0
功率A*电压A**2,0
功率A+电压A**2,0
功率A-电压A**2,0
功率A/电压A**1/2,0
功率A*电压A**1/2,0
功率A+电压A**1/2,2
功率A-电压A**1/2,0
功率A/电压B**2,0
功率A*电压B**2,0
功率A+电压B**2,0
功率A-电压B**2,0
功率A/电压B**1/2,1
功率A*电压B**1/2,0
功率A+电压B**1/2,0
功率A-电压B**1/2,0
功率A/电压C**2,2
功率A*电压C**2,0
功率A+电压C**2,0
功率A-电压C**2,0
功率A/电压C**1/2,0
功率A*电压C**1/2,0
功率A+电压C**1/2,0
功率A-电压C**1/2,0
功率A/电流A**2,0
功率A*电流A**2,0
功率A+电流A**2,1
功率A-电流A**2,0
功率A/电流A**1/2,0
功率A*电流A**1/2,0
功率A+电流A**1/2,0
功率A-电流A**1/2,0
功率A/电流B**2,3
功率A*电流B**2,0
功率A+电流B**2,0
功率A-电流B**2,0
功率A/电流B**1/2,2
功率A*电流B**1/2,0
功率A+电流B**1/2,0
功率A-电流B**1/2,0
功率A/电流C**2,3
功率A*电流C**2,0
功率A+电流C**2,2
功率A-电流C**2,0
功率A/电流C**1/2,2
功率A*电流C**1/2,0
功率A+电流C**1/2,0
功率A-电流C**1/2,0
功率A/功率A**2,0
功率A*功率A**2,0
功率A+功率A**2,0
功率A-功率A**2,0
功率A/功率A**1/2,0
功率A*功率A**1/2,0
功率A+功率A**1/2,0
功率A-功率A**1/2,0
功率A/功率B**2,1
功率A*功率B**2,2
功率A+功率B**2,0
功率A-功率B**2,0
功率A/功率B**1/2,5
功率A*功率B**1/2,11
功率A+功率B**1/2,0
功率A-功率B**1/2,0
功率A/功率C**2,3
功率A*功率C**2,3
功率A+功率C**2,0
功率A-功率C**2,0
功率A/功率C**1/2,4
功率A*功率C**1/2,12
功率A+功率C**1/2,0
功率A-功率C**1/2,0
功率A/平均功率**2,3
功率A*平均功率**2,10
功率A+平均功率**2,0
功率A-平均功率**2,0
功率A/平均功率**1/2,2
功率A*平均功率**1/2,15
功率A+平均功率**1/2,1
功率A-平均功率**1/2,0
功率A/风速**2,0
功率A*风速**2,0
功率A+风速**2,1
功率A-风速**2,7
功率A/风速**1/2,0
功率A*风速**1/2,5
功率A+风速**1/2,0
功率A-风速**1/2,0
功率A/风向**2,4
功率A*风向**2,2
功率A+风向**2,0
功率A-风向**2,0
功率A/风向**1/2,4
功率A*风向**1/2,2
功率A+风向**1/2,0
功率A-风向**1/2,2
功率B/功率C,1
功率B*功率C,4
功率B+功率C,0
功率B-功率C,2
功率B/平均功率,5
功率B*平均功率,2
功率B+平均功率,0
功率B-平均功率,12
功率B/风速,1
功率B*风速,2
功率B+风速,0
功率B-风速,0
功率B/风向,6
功率B*风向,3
功率B+风向,3
功率B-风向,9
功率B/Unnamed: 0**2,0
功率B*Unnamed: 0**2,0
功率B+Unnamed: 0**2,0
功率B-Unnamed: 0**2,0
功率B/Unnamed: 0**1/2,0
功率B*Unnamed: 0**1/2,0
功率B+Unnamed: 0**1/2,2
功率B-Unnamed: 0**1/2,1
功率B/ID**2,0
功率B*ID**2,0
功率B+ID**2,0
功率B-ID**2,0
功率B/ID**1/2,0
功率B*ID**1/2,0
功率B+ID**1/2,4
功率B-ID**1/2,1
功率B/板温**2,0
功率B*板温**2,1
功率B+板温**2,0
功率B-板温**2,4
功率B/板温**1/2,0
功率B*板温**1/2,1
功率B+板温**1/2,1
功率B-板温**1/2,1
功率B/现场温度**2,0
功率B*现场温度**2,1
功率B+现场温度**2,4
功率B-现场温度**2,2
功率B/现场温度**1/2,0
功率B*现场温度**1/2,0
功率B+现场温度**1/2,2
功率B-现场温度**1/2,2
功率B/光照强度**2,0
功率B*光照强度**2,0
功率B+光照强度**2,0
功率B-光照强度**2,0
功率B/光照强度**1/2,2
功率B*光照强度**1/2,0
功率B+光照强度**1/2,0
功率B-光照强度**1/2,0
功率B/转换效率**2,0
功率B*转换效率**2,0
功率B+转换效率**2,1
功率B-转换效率**2,0
功率B/转换效率**1/2,2
功率B*转换效率**1/2,0
功率B+转换效率**1/2,0
功率B-转换效率**1/2,0
功率B/转换效率A**2,1
功率B*转换效率A**2,0
功率B+转换效率A**2,0
功率B-转换效率A**2,0
功率B/转换效率A**1/2,1
功率B*转换效率A**1/2,0
功率B+转换效率A**1/2,0
功率B-转换效率A**1/2,0
功率B/转换效率B**2,0
功率B*转换效率B**2,0
功率B+转换效率B**2,0
功率B-转换效率B**2,0
功率B/转换效率B**1/2,1
功率B*转换效率B**1/2,0
功率B+转换效率B**1/2,0
功率B-转换效率B**1/2,0
功率B/转换效率C**2,0
功率B*转换效率C**2,0
功率B+转换效率C**2,0
功率B-转换效率C**2,0
功率B/转换效率C**1/2,2
功率B*转换效率C**1/2,0
功率B+转换效率C**1/2,0
功率B-转换效率C**1/2,0
功率B/电压A**2,0
功率B*电压A**2,0
功率B+电压A**2,0
功率B-电压A**2,0
功率B/电压A**1/2,4
功率B*电压A**1/2,0
功率B+电压A**1/2,0
功率B-电压A**1/2,0
功率B/电压B**2,0
功率B*电压B**2,0
功率B+电压B**2,0
功率B-电压B**2,0
功率B/电压B**1/2,0
功率B*电压B**1/2,0
功率B+电压B**1/2,1
功率B-电压B**1/2,0
功率B/电压C**2,0
功率B*电压C**2,0
功率B+电压C**2,0
功率B-电压C**2,0
功率B/电压C**1/2,0
功率B*电压C**1/2,0
功率B+电压C**1/2,0
功率B-电压C**1/2,0
功率B/电流A**2,6
功率B*电流A**2,0
功率B+电流A**2,0
功率B-电流A**2,0
功率B/电流A**1/2,1
功率B*电流A**1/2,0
功率B+电流A**1/2,0
功率B-电流A**1/2,0
功率B/电流B**2,0
功率B*电流B**2,0
功率B+电流B**2,0
功率B-电流B**2,0
功率B/电流B**1/2,0
功率B*电流B**1/2,0
功率B+电流B**1/2,0
功率B-电流B**1/2,0
功率B/电流C**2,1
功率B*电流C**2,0
功率B+电流C**2,0
功率B-电流C**2,0
功率B/电流C**1/2,4
功率B*电流C**1/2,0
功率B+电流C**1/2,0
功率B-电流C**1/2,0
功率B/功率A**2,7
功率B*功率A**2,0
功率B+功率A**2,0
功率B-功率A**2,0
功率B/功率A**1/2,3
功率B*功率A**1/2,0
功率B+功率A**1/2,0
功率B-功率A**1/2,0
功率B/功率B**2,0
功率B*功率B**2,0
功率B+功率B**2,0
功率B-功率B**2,0
功率B/功率B**1/2,0
功率B*功率B**1/2,0
功率B+功率B**1/2,0
功率B-功率B**1/2,0
功率B/功率C**2,2
功率B*功率C**2,0
功率B+功率C**2,0
功率B-功率C**2,0
功率B/功率C**1/2,1
功率B*功率C**1/2,2
功率B+功率C**1/2,0
功率B-功率C**1/2,0
功率B/平均功率**2,5
功率B*平均功率**2,2
功率B+平均功率**2,0
功率B-平均功率**2,0
功率B/平均功率**1/2,0
功率B*平均功率**1/2,2
功率B+平均功率**1/2,0
功率B-平均功率**1/2,0
功率B/风速**2,2
功率B*风速**2,0
功率B+风速**2,2
功率B-风速**2,1
功率B/风速**1/2,1
功率B*风速**1/2,4
功率B+风速**1/2,0
功率B-风速**1/2,0
功率B/风向**2,5
功率B*风向**2,3
功率B+风向**2,0
功率B-风向**2,3
功率B/风向**1/2,4
功率B*风向**1/2,5
功率B+风向**1/2,0
功率B-风向**1/2,0
功率C/平均功率,5
功率C*平均功率,3
功率C+平均功率,0
功率C-平均功率,7
功率C/风速,3
功率C*风速,4
功率C+风速,0
功率C-风速,0
功率C/风向,6
功率C*风向,5
功率C+风向,7
功率C-风向,14
功率C/Unnamed: 0**2,0
功率C*Unnamed: 0**2,0
功率C+Unnamed: 0**2,0
功率C-Unnamed: 0**2,0
功率C/Unnamed: 0**1/2,1
功率C*Unnamed: 0**1/2,0
功率C+Unnamed: 0**1/2,0
功率C-Unnamed: 0**1/2,0
功率C/ID**2,0
功率C*ID**2,0
功率C+ID**2,0
功率C-ID**2,0
功率C/ID**1/2,0
功率C*ID**1/2,0
功率C+ID**1/2,2
功率C-ID**1/2,2
功率C/板温**2,0
功率C*板温**2,1
功率C+板温**2,3
功率C-板温**2,1
功率C/板温**1/2,0
功率C*板温**1/2,1
功率C+板温**1/2,1
功率C-板温**1/2,2
功率C/现场温度**2,0
功率C*现场温度**2,0
功率C+现场温度**2,6
功率C-现场温度**2,9
功率C/现场温度**1/2,0
功率C*现场温度**1/2,0
功率C+现场温度**1/2,2
功率C-现场温度**1/2,0
功率C/光照强度**2,0
功率C*光照强度**2,0
功率C+光照强度**2,0
功率C-光照强度**2,0
功率C/光照强度**1/2,0
功率C*光照强度**1/2,0
功率C+光照强度**1/2,0
功率C-光照强度**1/2,0
功率C/转换效率**2,0
功率C*转换效率**2,0
功率C+转换效率**2,0
功率C-转换效率**2,1
功率C/转换效率**1/2,1
功率C*转换效率**1/2,0
功率C+转换效率**1/2,0
功率C-转换效率**1/2,0
功率C/转换效率A**2,0
功率C*转换效率A**2,0
功率C+转换效率A**2,1
功率C-转换效率A**2,2
功率C/转换效率A**1/2,1
功率C*转换效率A**1/2,0
功率C+转换效率A**1/2,0
功率C-转换效率A**1/2,0
功率C/转换效率B**2,1
功率C*转换效率B**2,0
功率C+转换效率B**2,3
功率C-转换效率B**2,5
功率C/转换效率B**1/2,0
功率C*转换效率B**1/2,0
功率C+转换效率B**1/2,0
功率C-转换效率B**1/2,0
功率C/转换效率C**2,0
功率C*转换效率C**2,0
功率C+转换效率C**2,0
功率C-转换效率C**2,1
功率C/转换效率C**1/2,0
功率C*转换效率C**1/2,0
功率C+转换效率C**1/2,0
功率C-转换效率C**1/2,0
功率C/电压A**2,0
功率C*电压A**2,0
功率C+电压A**2,0
功率C-电压A**2,0
功率C/电压A**1/2,3
功率C*电压A**1/2,0
功率C+电压A**1/2,0
功率C-电压A**1/2,0
功率C/电压B**2,3
功率C*电压B**2,0
功率C+电压B**2,0
功率C-电压B**2,0
功率C/电压B**1/2,0
功率C*电压B**1/2,0
功率C+电压B**1/2,0
功率C-电压B**1/2,0
功率C/电压C**2,0
功率C*电压C**2,0
功率C+电压C**2,0
功率C-电压C**2,0
功率C/电压C**1/2,0
功率C*电压C**1/2,0
功率C+电压C**1/2,0
功率C-电压C**1/2,0
功率C/电流A**2,3
功率C*电流A**2,0
功率C+电流A**2,0
功率C-电流A**2,0
功率C/电流A**1/2,0
功率C*电流A**1/2,0
功率C+电流A**1/2,0
功率C-电流A**1/2,0
功率C/电流B**2,0
功率C*电流B**2,0
功率C+电流B**2,0
功率C-电流B**2,0
功率C/电流B**1/2,3
功率C*电流B**1/2,0
功率C+电流B**1/2,0
功率C-电流B**1/2,0
功率C/电流C**2,0
功率C*电流C**2,0
功率C+电流C**2,0
功率C-电流C**2,0
功率C/电流C**1/2,0
